Class,Symbol,Company Name,Industry,Close,Dividend Yeild,DPR,"Money Trail 
(dividend)","Price Trail
(1 year price)",DPR filter,At least 3 supports,Easy Filter,S&P500 league,Strike below,News,Chart,previous s2,previous s1,previous low,s2,s1,low
challenger,MCBC,Macatawa Bank Corporation,Finance,10.28,2.72%,32.05%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,10.09,https://seekingalpha.com/symbol/MCBC?s=MCBC,https://stockcharts.com/h-sc/ui?s=MCBC,9.28,10.09,9.32,8.3,9.12,9.99
challenger,MCS,Marcus Corporation (The),Consumer Services,38.12,1.68%,32.26%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,38.07,https://seekingalpha.com/symbol/MCS?s=MCS,https://stockcharts.com/h-sc/ui?s=MCS,35.1,38.75,38.68,36.1,38.07,36.07
challenger,MDLZ,"Mondelez International, Inc.",Consumer Non-Durables,50.29,2.07%,42.11%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,49.33,https://seekingalpha.com/symbol/MDLZ?s=MDLZ,https://stockcharts.com/h-sc/ui?s=MDLZ,43.93,45.55,46.37,45.1,47.51,49.33
challenger,MEOH,Methanex Corporation,Basic Industries,55.71,2.37%,19.08%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,55.37,https://seekingalpha.com/symbol/MEOH?s=MEOH,https://stockcharts.com/h-sc/ui?s=MEOH,49.06,52.73,55.37,50.8,53.83,53.61
challenger,MET,"MetLife, Inc.",Finance,45.1,3.73%,33.81%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,42.85,https://seekingalpha.com/symbol/MET?s=MET,https://stockcharts.com/h-sc/ui?s=MET,40.5,42.85,41.41,38.59,40.58,42.74
challenger,MFC,Manulife Financial Corp,Finance,18.2,4.12%,39.06%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,17.05,https://seekingalpha.com/symbol/MFC?s=MFC,https://stockcharts.com/h-sc/ui?s=MFC,14.74,15.81,16.27,15.36,16.13,17.05
challenger,MFNC,Mackinac Financial Corporation,Finance,15.83,3.03%,51.06%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,15.3,https://seekingalpha.com/symbol/MFNC?s=MFNC,https://stockcharts.com/h-sc/ui?s=MFNC,14.37,15.07,13.18,12.15,13.95,15.3
challenger,MFSF,MutualFirst Financial Inc.,Finance,29.15,2.74%,33.48%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,27.81,https://seekingalpha.com/symbol/MFSF?s=MFSF,https://stockcharts.com/h-sc/ui?s=MFSF,27,29.22,27.36,25.24,27.61,27.81
challenger,MGA,"Magna International, Inc.",Capital Goods,54.89,2.66%,19.97%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,49.82,https://seekingalpha.com/symbol/MGA?s=MGA,https://stockcharts.com/h-sc/ui?s=MGA,46.9,49.82,47.03,43.12,45.91,49.47
challenger,MINI,"Mobile Mini, Inc.",Capital Goods,36.22,3.04%,NA,Moderate,Moderate,FALSE,TRUE,FALSE,FALSE,33.61,https://seekingalpha.com/symbol/MINI?s=MINI,https://stockcharts.com/h-sc/ui?s=MINI,31.22,33.61,32.43,29.14,31.54,33.34
challenger,MKSI,"MKS Instruments, Inc.",Capital Goods,101.6,0.79%,10.92%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,93.68,https://seekingalpha.com/symbol/MKSI?s=MKSI,https://stockcharts.com/h-sc/ui?s=MKSI,75.6,79.24,77.37,71.7,82.37,93.68
challenger,MLHR,"Herman Miller, Inc.",Consumer Durables,39,2.03%,31.66%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,35.06,https://seekingalpha.com/symbol/MLHR?s=MLHR,https://stockcharts.com/h-sc/ui?s=MLHR,32.21,34.45,33.94,32.24,33.71,35.06
challenger,MMC,"Marsh & McLennan Companies, Inc.",Finance,93.64,1.77%,48.92%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,91.67,https://seekingalpha.com/symbol/MMC?s=MMC,https://stockcharts.com/h-sc/ui?s=MMC,85.8,89.41,88.86,86.47,90.19,91.67
challenger,MOFG,"MidWestOne Financial Group, Inc.",Finance,27.96,2.90%,31.45%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,27.22,https://seekingalpha.com/symbol/MOFG?s=MOFG,https://stockcharts.com/h-sc/ui?s=MOFG,25.84,28.46,25.91,22.5,24.88,27.22
challenger,MORN,"Morningstar, Inc.",Finance,141.91,0.79%,24.24%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,126.26,https://seekingalpha.com/symbol/MORN?s=MORN,https://stockcharts.com/h-sc/ui?s=MORN,111.51,119.04,118.5,115.83,120.91,126.26
challenger,MPB,Mid Penn Bancorp,Finance,24.1,2.49%,30.41%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,23.59,https://seekingalpha.com/symbol/MPB?s=MPB,https://stockcharts.com/h-sc/ui?s=MPB,21.33,22.91,23.59,22.54,23.52,23.43
challenger,MPC,Marathon Petroleum Corporation,Energy,60.39,3.51%,34.85%,Moderate,Safe,TRUE,TRUE,TRUE,TRUE,59.37,https://seekingalpha.com/symbol/MPC?s=MPC,https://stockcharts.com/h-sc/ui?s=MPC,56.47,59.24,56.88,53.56,56.7,59.37
challenger,MPLX,MPLX LP,Energy,32.49,7.97%,108.73%,Risky,Moderate,FALSE,TRUE,FALSE,FALSE,32.29,https://seekingalpha.com/symbol/MPLX?s=MPLX,https://stockcharts.com/h-sc/ui?s=MPLX,30.1,31.63,32.29,30.96,31.92,31.36
challenger,MPW,"Medical Properties Trust, Inc.",Consumer Services,17.48,5.72%,36.23%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,17.47,https://seekingalpha.com/symbol/MPW?s=MPW,https://stockcharts.com/h-sc/ui?s=MPW,16.9,17.57,17.92,17.47,17.99,16.83
challenger,MPX,Marine Products Corporation,Capital Goods,15.28,3.14%,48.19%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,13.27,https://seekingalpha.com/symbol/MPX?s=MPX,https://stockcharts.com/h-sc/ui?s=MPX,12.38,13.27,12.48,11.41,12.44,13.25
challenger,MRK,"Merck & Company, Inc.",Health Care,76.63,2.87%,85.78%,Risky,Risky,FALSE,FALSE,FALSE,TRUE,73.03,https://seekingalpha.com/symbol/MRK?s=MRK,https://stockcharts.com/h-sc/ui?s=MRK,73.03,77.16,79.05,77.48,80.32,72.23
challenger,MS,Morgan Stanley,Finance,47.89,2.51%,23.26%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,42.75,https://seekingalpha.com/symbol/MS?s=MS,https://stockcharts.com/h-sc/ui?s=MS,38.91,40.45,40.4,38.01,40.1,42.75
challenger,MSCI,MSCI Inc,Miscellaneous,226.02,1.03%,33.92%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,200.45,https://seekingalpha.com/symbol/MSCI?s=MSCI,https://stockcharts.com/h-sc/ui?s=MSCI,163.59,174.15,179.45,172.62,185.73,200.45
challenger,MSI,"Motorola Solutions, Inc.",Technology,146.26,1.56%,37.90%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,139.49,https://seekingalpha.com/symbol/MSI?s=MSI,https://stockcharts.com/h-sc/ui?s=MSI,107.31,125.22,135.97,131.47,135.95,139.49
challenger,MTN,"Vail Resorts, Inc.",Consumer Services,220.83,3.19%,89.77%,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,208.16,https://seekingalpha.com/symbol/MTN?s=MTN,https://stockcharts.com/h-sc/ui?s=MTN,179.21,193.8,200.55,191.43,204.36,208.16
challenger,MTRN,Materion Corporation,Capital Goods,57.62,0.73%,41.09%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,56.29,https://seekingalpha.com/symbol/MTRN?s=MTRN,https://stockcharts.com/h-sc/ui?s=MTRN,40.93,49.35,54.76,52.12,54.59,56.29
challenger,NATI,National Instruments Corporation,Technology,47.71,2.10%,79.31%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,44.68,https://seekingalpha.com/symbol/NATI?s=NATI,https://stockcharts.com/h-sc/ui?s=NATI,42.61,44.68,43.55,41.33,42.84,44.53
challenger,NBTB,NBT Bancorp Inc.,Finance,38.08,2.73%,38.67%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,36.13,https://seekingalpha.com/symbol/NBTB?s=NBTB,https://stockcharts.com/h-sc/ui?s=NBTB,33.62,36.13,34.29,31.74,33.87,36.04
challenger,NDAQ,"Nasdaq, Inc.",Finance,89.86,1.96%,62.27%,Safe,Risky,FALSE,TRUE,FALSE,TRUE,87.7,https://seekingalpha.com/symbol/NDAQ?s=NDAQ,https://stockcharts.com/h-sc/ui?s=NDAQ,83.82,87.7,82.22,77.12,82.3,86.52
challenger,NEP,"NextEra Energy Partners, LP",Public Utilities,46.69,3.98%,56.15%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,45.25,https://seekingalpha.com/symbol/NEP?s=NEP,https://stockcharts.com/h-sc/ui?s=NEP,38.08,40.63,42.73,40.54,43.59,45.25
challenger,NEWM,New Media Investment Group Inc.,Consumer Services,10.6,14.34%,480.65%,Safe,Safe,FALSE,TRUE,FALSE,FALSE,10.48,https://seekingalpha.com/symbol/NEWM?s=NEWM,https://stockcharts.com/h-sc/ui?s=NEWM,11.43,12.38,10.48,8.44,9.47,10.42
challenger,NFBK,"Northfield Bancorp, Inc.",Finance,14.9,2.68%,47.06%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,14.44,https://seekingalpha.com/symbol/NFBK?s=NFBK,https://stockcharts.com/h-sc/ui?s=NFBK,13.96,14.44,13.35,12.3,13.1,13.67
challenger,NHTC,Natural Health Trends Corp.,Consumer Durables,11.24,5.69%,21.17%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,10.62,https://seekingalpha.com/symbol/NHTC?s=NHTC,https://stockcharts.com/h-sc/ui?s=NHTC,8.52,10.62,12.28,11.79,12.37,10.61
challenger,NI,"NiSource, Inc",Public Utilities,27.88,2.87%,NA,Risky,Risky,FALSE,TRUE,FALSE,TRUE,27.16,https://seekingalpha.com/symbol/NI?s=NI,https://stockcharts.com/h-sc/ui?s=NI,25.4,26.19,26.5,25.65,27.16,27.08
challenger,NLSN,Nielsen N.V.,Miscellaneous,25.39,5.51%,NA,Moderate,Risky,FALSE,TRUE,FALSE,TRUE,25.25,https://seekingalpha.com/symbol/NLSN?s=NLSN,https://stockcharts.com/h-sc/ui?s=NLSN,24.31,25.25,23.5,20.84,22.26,23.72
challenger,NP,"Neenah, Inc.",Basic Industries,67,2.69%,75.58%,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,64.6,https://seekingalpha.com/symbol/NP?s=NP,https://stockcharts.com/h-sc/ui?s=NP,61.25,64.42,61.77,58.11,61.24,64.6
challenger,NPO,EnPro Industries,Basic Industries,72.53,1.38%,82.76%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,65.03,https://seekingalpha.com/symbol/NPO?s=NPO,https://stockcharts.com/h-sc/ui?s=NPO,56.64,62.61,62.71,58.62,61.53,65.03
challenger,NRZ,New Residential Investment Corp.,Consumer Services,16.83,11.88%,71.17%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,16.52,https://seekingalpha.com/symbol/NRZ?s=NRZ,https://stockcharts.com/h-sc/ui?s=NRZ,15.75,16.15,16.25,15.93,16.42,16.52
challenger,NSP,"Insperity, Inc.",Technology,122.44,0.98%,24.84%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,120.02,https://seekingalpha.com/symbol/NSP?s=NSP,https://stockcharts.com/h-sc/ui?s=NSP,94.72,110.49,118.38,113.22,118.44,120.02
challenger,NTAP,"NetApp, Inc.",Technology,71.9,2.23%,36.18%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,69.5,https://seekingalpha.com/symbol/NTAP?s=NTAP,https://stockcharts.com/h-sc/ui?s=NTAP,57.44,61.32,62.34,59.59,64.46,69.5
challenger,NTRS,Northern Trust Corporation,Finance,97.72,2.46%,29.22%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,90.92,https://seekingalpha.com/symbol/NTRS?s=NTRS,https://stockcharts.com/h-sc/ui?s=NTRS,86.05,89.62,87.22,81.83,86.12,90.92
challenger,NVDA,NVIDIA Corporation,Technology,178.09,0.36%,9.20%,Risky,Moderate,TRUE,TRUE,FALSE,TRUE,173.3,https://seekingalpha.com/symbol/NVDA?s=NVDA,https://stockcharts.com/h-sc/ui?s=NVDA,131.34,142.8,144.8,129.59,154.57,173.3
challenger,NXST,"Nexstar Media Group, Inc.",Consumer Services,116.85,1.54%,18.27%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,107.69,https://seekingalpha.com/symbol/NXST?s=NXST,https://stockcharts.com/h-sc/ui?s=NXST,76.49,87.11,97.95,92.5,100.43,107.69
challenger,OC,Owens Corning Inc,Capital Goods,50.68,1.74%,17.38%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,47.53,https://seekingalpha.com/symbol/OC?s=OC,https://stockcharts.com/h-sc/ui?s=OC,44.88,47.41,44.46,41.07,44.1,47.53
challenger,OCFC,OceanFirst Financial Corp.,Finance,24.91,2.73%,41.06%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,24.15,https://seekingalpha.com/symbol/OCFC?s=OCFC,https://stockcharts.com/h-sc/ui?s=OCFC,23.1,24.15,23.46,22.27,23.17,24.02
challenger,OGS,"ONE Gas, Inc.",Public Utilities,87.95,2.27%,56.62%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,86.38,https://seekingalpha.com/symbol/OGS?s=OGS,https://stockcharts.com/h-sc/ui?s=OGS,76.29,81.37,85.8,83.73,86.38,85.45
challenger,OLBK,"Old Line Bancshares, Inc.",Finance,25.53,1.88%,22.22%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,25.49,https://seekingalpha.com/symbol/OLBK?s=OLBK,https://stockcharts.com/h-sc/ui?s=OLBK,25.49,27.07,24.58,21.83,23.38,24.46
challenger,OLP,"One Liberty Properties, Inc.",Consumer Services,27.35,6.58%,171.43%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,27.09,https://seekingalpha.com/symbol/OLP?s=OLP,https://stockcharts.com/h-sc/ui?s=OLP,25.37,27.09,27.78,26.75,27.87,26.08
challenger,OSK,Oshkosh Corporation,Capital Goods,80.03,1.35%,14.02%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,75.72,https://seekingalpha.com/symbol/OSK?s=OSK,https://stockcharts.com/h-sc/ui?s=OSK,69.76,73.79,72,67.36,71.25,75.72
challenger,OTEX,Open Text Corporation,Technology,38.42,1.59%,60.56%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,37.5,https://seekingalpha.com/symbol/OTEX?s=OTEX,https://stockcharts.com/h-sc/ui?s=OTEX,35.84,36.88,37.01,36.26,37.34,37.5
challenger,OTTR,Otter Tail Corporation,Public Utilities,50.94,2.75%,65.05%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,48.48,https://seekingalpha.com/symbol/OTTR?s=OTTR,https://stockcharts.com/h-sc/ui?s=OTTR,46.53,48.4,48.2,46.41,48.11,48.48
challenger,OVLY,Oak Valley Bancorp (CA),Finance,19.08,1.42%,18.31%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,17.47,https://seekingalpha.com/symbol/OVLY?s=OVLY,https://stockcharts.com/h-sc/ui?s=OVLY,17.08,17.47,17.22,16.3,16.97,17.47
challenger,OXM,"Oxford Industries, Inc.",Consumer Non-Durables,84.28,1.76%,34.52%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,76,https://seekingalpha.com/symbol/OXM?s=OXM,https://stockcharts.com/h-sc/ui?s=OXM,72.96,76,72.05,67.13,71.2,74.18
challenger,PAG,"Penske Automotive Group, Inc.",Consumer Durables,46.63,3.13%,25.72%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,44.02,https://seekingalpha.com/symbol/PAG?s=PAG,https://stockcharts.com/h-sc/ui?s=PAG,38.09,41.26,41.59,40.08,42.37,44.02
challenger,PAYX,"Paychex, Inc.",Consumer Services,83.79,2.67%,84.53%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,79.97,https://seekingalpha.com/symbol/PAYX?s=PAYX,https://stockcharts.com/h-sc/ui?s=PAYX,68.89,72.96,75.1,73.04,76.62,79.97
challenger,PBFX,PBF Logistics LP,Energy,21.42,9.29%,113.87%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,21.03,https://seekingalpha.com/symbol/PBFX?s=PBFX,https://stockcharts.com/h-sc/ui?s=PBFX,20.22,21.03,20.64,19.81,20.42,20.88
challenger,PCAR,PACCAR Inc.,Capital Goods,70.96,1.80%,17.47%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,67.95,https://seekingalpha.com/symbol/PCAR?s=PCAR,https://stockcharts.com/h-sc/ui?s=PCAR,61.27,64.54,65.92,64.6,66.37,67.95
challenger,PDCO,"Patterson Companies, Inc.",Health Care,21.9,4.75%,125.30%,Moderate,Moderate,FALSE,TRUE,FALSE,FALSE,21.64,https://seekingalpha.com/symbol/PDCO?s=PDCO,https://stockcharts.com/h-sc/ui?s=PDCO,20.74,21.64,21.24,19.72,20.79,20.84
challenger,PEBK,"Peoples Bancorp of North Carolina, Inc.",Finance,27.16,2.06%,23.42%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,26.04,https://seekingalpha.com/symbol/PEBK?s=PEBK,https://stockcharts.com/h-sc/ui?s=PEBK,18.05,23.12,25.02,22.97,24.78,26.04
challenger,PEG,Public Service Enterprise Group Incorporated,Public Utilities,58.94,3.19%,63.60%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,58.52,https://seekingalpha.com/symbol/PEG?s=PEG,https://stockcharts.com/h-sc/ui?s=PEG,52.12,55.46,58.42,57.64,58.52,57.7
challenger,PEGI,Pattern Energy Group Inc.,Public Utilities,23.06,7.33%,116.41%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,21.79,https://seekingalpha.com/symbol/PEGI?s=PEGI,https://stockcharts.com/h-sc/ui?s=PEGI,19.92,20.39,19.19,17.99,19.99,21.79
challenger,PFBC,Preferred Bank,0,47.91,2.50%,21.98%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,47.85,https://seekingalpha.com/symbol/PFBC?s=PFBC,https://stockcharts.com/h-sc/ui?s=PFBC,44.49,47.85,41.98,36.55,40.76,44.95
challenger,PFE,"Pfizer, Inc.",Health Care,39.97,3.60%,73.12%,Safe,Risky,FALSE,FALSE,FALSE,TRUE,38.75,https://seekingalpha.com/symbol/PFE?s=PFE,https://stockcharts.com/h-sc/ui?s=PFE,40.21,41.78,40.34,38.75,40.61,38.42
challenger,PFS,"Provident Financial Services, Inc",Finance,27.38,3.36%,45.05%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,25.95,https://seekingalpha.com/symbol/PFS?s=PFS,https://stockcharts.com/h-sc/ui?s=PFS,24.06,25.75,25.15,23.6,24.74,25.95
challenger,PKBK,"Parke Bancorp, Inc.",Finance,21.74,2.58%,21.85%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,20.94,https://seekingalpha.com/symbol/PKBK?s=PKBK,https://stockcharts.com/h-sc/ui?s=PKBK,17.14,19.66,19.63,18.14,19.51,20.94
challenger,PKG,Packaging Corporation of America,Consumer Durables,99.2,3.19%,38.46%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,94.91,https://seekingalpha.com/symbol/PKG?s=PKG,https://stockcharts.com/h-sc/ui?s=PKG,89,92.29,93.91,90.45,94.91,92.62
challenger,PLCE,"Children&#39;s Place, Inc. (The)",Consumer Services,110.37,2.03%,33.28%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,93.89,https://seekingalpha.com/symbol/PLCE?s=PLCE,https://stockcharts.com/h-sc/ui?s=PLCE,81.13,88.34,82.05,76.28,86.78,93.89
challenger,PLD,"Prologis, Inc.",Consumer Services,76.1,2.79%,66.90%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,71.26,https://seekingalpha.com/symbol/PLD?s=PLD,https://stockcharts.com/h-sc/ui?s=PLD,66.3,68.18,68.96,67.38,69.67,71.26
challenger,PNC,"PNC Financial Services Group, Inc. (The)",Finance,136.09,2.79%,31.75%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,123.84,https://seekingalpha.com/symbol/PNC?s=PNC,https://stockcharts.com/h-sc/ui?s=PNC,116.69,121.35,118.7,110.82,116.74,123.84
challenger,PNM,"PNM Resources, Inc. (Holding Co.)",Public Utilities,45.67,2.54%,99.07%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,44.54,https://seekingalpha.com/symbol/PNM?s=PNM,https://stockcharts.com/h-sc/ui?s=PNM,39.61,41.64,43.43,41.74,44.54,44.28
challenger,PNW,Pinnacle West Capital Corporation,Public Utilities,95.09,3.10%,62.17%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,93.14,https://seekingalpha.com/symbol/PNW?s=PNW,https://stockcharts.com/h-sc/ui?s=PNW,83.97,88.85,91.9,89.55,92.56,93.14
challenger,POL,PolyOne Corporation,Basic Industries,27.72,2.81%,36.00%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,27.2,https://seekingalpha.com/symbol/POL?s=POL,https://stockcharts.com/h-sc/ui?s=POL,29.59,31.1,28.18,25.08,27.2,26.85
challenger,POOL,Pool Corporation,Consumer Durables,178.81,1.01%,30.60%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,159.71,https://seekingalpha.com/symbol/POOL?s=POOL,https://stockcharts.com/h-sc/ui?s=POOL,142.19,150.87,154.16,149.6,157.29,159.71
challenger,POWI,"Power Integrations, Inc.",Technology,77.04,0.88%,27.59%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,70.29,https://seekingalpha.com/symbol/POWI?s=POWI,https://stockcharts.com/h-sc/ui?s=POWI,60.27,66.67,67.8,63.24,66.59,70.29
challenger,PRIM,Primoris Services Corporation,Basic Industries,22.03,1.09%,16.00%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,20.81,https://seekingalpha.com/symbol/PRIM?s=PRIM,https://stockcharts.com/h-sc/ui?s=PRIM,17.81,20.59,20.32,18.05,19.37,20.81
challenger,PROV,"Provident Financial Holdings, Inc.",Finance,18.91,2.96%,61.54%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,18.86,https://seekingalpha.com/symbol/PROV?s=PROV,https://stockcharts.com/h-sc/ui?s=PROV,15.42,17.85,18,16.92,18.42,18.86
challenger,PSB,"PS Business Parks, Inc.",Consumer Services,151.64,2.77%,131.21%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,148.5,https://seekingalpha.com/symbol/PSB?s=PSB,https://stockcharts.com/h-sc/ui?s=PSB,138.3,142.74,145.67,140.16,148.5,143.73
challenger,PSX,Phillips 66,Energy,94.92,3.37%,26.27%,Safe,Moderate,TRUE,TRUE,TRUE,TRUE,93.84,https://seekingalpha.com/symbol/PSX?s=PSX,https://stockcharts.com/h-sc/ui?s=PSX,88.04,92.2,93.84,89.9,92.54,93.53
challenger,PSXP,Phillips 66 Partners LP,Energy,51.18,6.53%,73.40%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,49.31,https://seekingalpha.com/symbol/PSXP?s=PSXP,https://stockcharts.com/h-sc/ui?s=PSXP,46.13,47.59,49.13,46.28,49.31,48.45
challenger,PZZA,"Papa John&#39;s International, Inc.",Consumer Services,51.39,1.75%,1800.00%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,47.71,https://seekingalpha.com/symbol/PZZA?s=PZZA,https://stockcharts.com/h-sc/ui?s=PZZA,35.43,39.57,42.62,38.87,45.91,47.71
challenger,QTS,"QTS Realty Trust, Inc.",Consumer Services,45.01,3.91%,NA,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,44.6,https://seekingalpha.com/symbol/QTS?s=QTS,https://stockcharts.com/h-sc/ui?s=QTS,39.39,40.56,41.11,39.62,42.31,44.6
challenger,RCL,Royal Caribbean Cruises Ltd.,Consumer Services,121.16,2.31%,30.37%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,115.01,https://seekingalpha.com/symbol/RCL?s=RCL,https://stockcharts.com/h-sc/ui?s=RCL,107.07,112.78,110.63,104.88,109.75,115.01
challenger,RE,"Everest Re Group, Ltd.",Finance,230.71,2.43%,209.49%,Safe,Risky,FALSE,TRUE,FALSE,TRUE,213.98,https://seekingalpha.com/symbol/RE?s=RE,https://stockcharts.com/h-sc/ui?s=RE,201.85,213.98,210.13,200.4,208.18,213.86
challenger,RECN,"Resources Connection, Inc.",Miscellaneous,16.1,3.23%,65.79%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,16.04,https://seekingalpha.com/symbol/RECN?s=RECN,https://stockcharts.com/h-sc/ui?s=RECN,16.04,16.7,16.17,15.18,15.86,14.51
challenger,REG,Regency Centers Corporation,Consumer Services,67.57,3.46%,171.04%,Safe,Risky,FALSE,TRUE,FALSE,TRUE,64.59,https://seekingalpha.com/symbol/REG?s=REG,https://stockcharts.com/h-sc/ui?s=REG,62.06,63.65,63.56,61.69,64.59,64.02
challenger,REXR,"Rexford Industrial Realty, Inc.",Consumer Services,37.2,1.99%,156.10%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,35.45,https://seekingalpha.com/symbol/REXR?s=REXR,https://stockcharts.com/h-sc/ui?s=REXR,31.64,32.96,33.72,32.82,34.32,35.45
challenger,RF,Regions Financial Corporation,Finance,15.55,3.60%,33.82%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,15.5,https://seekingalpha.com/symbol/RF?s=RF,https://stockcharts.com/h-sc/ui?s=RF,14.59,15.5,13.38,11.41,12.78,14.32
challenger,RJF,"Raymond James Financial, Inc.",Finance,89.75,1.52%,17.92%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,81.2,https://seekingalpha.com/symbol/RJF?s=RJF,https://stockcharts.com/h-sc/ui?s=RJF,76.02,79.3,76,71.12,75.76,81.2
challenger,RMAX,"RE/MAX Holdings, Inc.",Finance,43.27,1.94%,52.63%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,38.7,https://seekingalpha.com/symbol/RMAX?s=RMAX,https://stockcharts.com/h-sc/ui?s=RMAX,34.18,36.7,36.36,34.45,36.49,38.7
challenger,RMD,ResMed Inc.,Health Care,103.94,1.42%,46.15%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,99.25,https://seekingalpha.com/symbol/RMD?s=RMD,https://stockcharts.com/h-sc/ui?s=RMD,88.8,95.61,96.94,94.52,99.25,96.81
challenger,ROK,"Rockwell Automation, Inc.",Capital Goods,178.43,2.17%,54.32%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,175.3,https://seekingalpha.com/symbol/ROK?s=ROK,https://stockcharts.com/h-sc/ui?s=ROK,160.26,169.41,168.48,161.78,168.62,175.3
challenger,RS,Reliance Steel & Aluminum Co.,Basic Industries,91.76,2.40%,22.86%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,88.19,https://seekingalpha.com/symbol/RS?s=RS,https://stockcharts.com/h-sc/ui?s=RS,76.4,82.83,85.74,83.94,87.1,88.19
challenger,RUTH,"Ruth&#39;s Hospitality Group, Inc.",Consumer Services,26.29,1.75%,32.12%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,24.82,https://seekingalpha.com/symbol/RUTH?s=RUTH,https://stockcharts.com/h-sc/ui?s=RUTH,20.99,23.2,24.8,24.06,24.82,24.51
challenger,RVSB,Riverview Bancorp Inc,Finance,7.48,2.14%,19.72%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,7.4,https://seekingalpha.com/symbol/RVSB?s=RVSB,https://stockcharts.com/h-sc/ui?s=RVSB,7.07,7.4,7.1,6.47,6.89,7.03
